YEAR_H,ICL_H,IGP_H,ILDV_H,PRICE_H,MPGTST_H,MPGADJ_H,MPGCOMP_H,HRSPWR_H,TANKSZ_H,EV_RANGE_H,RANGE_H,CURBWGT_H,BATTKWH_H,FTPRNT_H,PHEV_EVMT_H,SALES_H
1990,1,2,1,0,29.96,23.968,29.96,130,0,0,0,3020,0,0,0,0.0005
1990,1,3,1,0,27.17602339,21.74081871,27.17602339,154.4678363,0,0,0,2675.824561,0,0,0,0.0171
1990,1,6,1,0,21.69628349,17.35702679,21.69628349,133.8625756,0,0,0,3545.39758,0,0,0,0.1157
1990,1,7,1,0,25.57188192,20.45750554,25.57188192,125.5236162,0,0,0,3090.54428,0,0,0,0.271
1990,1,8,1,0,25.29519451,20.23615561,25.29519451,130.4542334,0,0,0,3042.01373,0,0,0,0.0874
1990,1,9,1,0,25.63297817,20.50638254,25.63297817,118.3440748,0,0,0,3061.248701,0,0,0,0.3848
1990,2,1,1,0,31.95230722,25.56184578,31.95230722,117.5193929,0,0,0,2494.770044,0,0,0,1.3046
1990,2,2,1,0,33.490152,26.7921216,33.490152,104.3350364,0,0,0,2460.966535,0,0,0,0.7829
1990,2,3,1,0,26.51138952,21.20911162,26.51138952,138.690205,0,0,0,2760.846241,0,0,0,0.0878
1990,2,6,1,0,16.09775281,12.87820225,16.09775281,172.7977528,0,0,0,4344.662921,0,0,0,0.0534
1990,2,7,1,0,18.30609896,14.64487917,18.30609896,169.6533372,0,0,0,4304.358458,0,0,0,0.3476
1990,2,8,1,0,18.43208262,14.7456661,18.43208262,197.2200114,0,0,0,4355.238583,0,0,0,0.5277
1990,2,8,2,0,22,17.6,22,140.7352941,0,0,0,4849.558824,0,0,0,0.0034
1990,2,9,1,0,15.05904762,12.0472381,15.05904762,147.1428571,0,0,0,4652.380952,0,0,0,0.0105
1990,3,1,1,0,29.66441558,23.73153247,29.66441558,115.1919315,0,0,0,2659.553136,0,0,0,1.8095
1990,3,2,1,0,28.91369124,23.13095299,28.91369124,129.1101188,0,0,0,2941.521641,0,0,0,1.0189
1990,3,3,1,0,26.73902913,21.3912233,26.73902913,129.8783172,0,0,0,2916.667961,0,0,0,0.1545
1990,3,3,2,0,41.5,33.2,41.5,81.57142857,0,0,0,2854.857143,0,0,0,0.0028
1990,3,6,1,0,24.38131519,19.50505215,24.38131519,139.3848073,0,0,0,3522.919501,0,0,0,0.441
1990,3,7,1,0,21.38622117,17.10897694,21.38622117,151.4902425,0,0,0,3910.526316,0,0,0,0.1691
1990,3,8,1,0,22.28015592,17.82412473,22.28015592,135.6144578,0,0,0,3869.266832,0,0,0,0.2822
1990,3,9,1,0,21.97759674,17.58207739,21.97759674,143.2769857,0,0,0,3701.01833,0,0,0,0.0491
1990,3,10,1,0,20.88125,16.705,20.88125,90,0,0,0,3774.21875,0,0,0,0.0064
1990,4,1,1,0,26.20514314,20.96411451,26.20514314,143.0973556,0,0,0,3192.944472,0,0,0,2.1971
1990,4,2,1,0,27.19017972,21.75214377,27.19017972,157.1245186,0,0,0,3163.145058,0,0,0,0.1558
1990,4,3,1,0,23.81181364,19.04945092,23.81181364,154.2945092,0,0,0,3313.645591,0,0,0,0.1202
1990,4,3,2,0,27.7,22.16,27.7,134,0,0,0,3900,0,0,0,0.0009
1990,4,6,1,0,17.18766716,13.75013373,17.18766716,160.0148588,0,0,0,4194.056464,0,0,0,0.0673
1990,4,7,1,0,16.75019881,13.40015905,16.75019881,178.9512922,0,0,0,4608.300199,0,0,0,0.1006
1990,4,8,1,0,18.20260586,14.56208469,18.20260586,185.3420195,0,0,0,4428.310261,0,0,0,0.1228
1990,4,8,2,0,22.31111111,17.84888889,22.31111111,142.3333333,0,0,0,4904.222222,0,0,0,0.0009
1990,5,1,1,0,23.67513586,18.94010869,23.67513586,176.5621127,0,0,0,3517.239012,0,0,0,1.0489
1990,5,3,1,0,23.53733333,18.82986667,23.53733333,163.12,0,0,0,3278.4,0,0,0,0.0075
1990,5,6,1,0,21.22517483,16.98013986,21.22517483,115.6888112,0,0,0,3048.339161,0,0,0,0.0286
1990,5,8,1,0,24.81697381,19.85357905,24.81697381,132.9194956,0,0,0,3205.899127,0,0,0,0.1031
1990,5,9,1,0,20.7484472,16.59875776,20.7484472,134.1925466,0,0,0,3812.298137,0,0,0,0.1771
1990,6,1,1,0,23.32193126,18.65754501,23.32193126,230.7168576,0,0,0,3265.166939,0,0,0,0.0611
1990,6,2,1,0,35.34475183,28.27580146,35.34475183,108.3238405,0,0,0,2224.211554,0,0,0,0.1229
1990,6,3,1,0,19.36036036,15.48828829,19.36036036,258.5585586,0,0,0,3776.495495,0,0,0,0.0111
1990,6,6,1,0,15.65818966,12.52655172,15.65818966,166.2025862,0,0,0,4381.034483,0,0,0,0.0232
1990,6,7,1,0,19.18712963,15.3497037,19.18712963,158.625,0,0,0,4115.740741,0,0,0,0.108
1990,6,8,1,0,16.64406964,13.31525571,16.64406964,210,0,0,0,5301.468988,0,0,0,0.0919
1990,6,8,2,0,20.98,16.784,20.98,143,0,0,0,5593.6,0,0,0,0.002
1990,6,9,1,0,15.4,12.32,15.4,155,0,0,0,4450,0,0,0,0.0019
1990,6,10,1,0,16.3,13.04,16.3,176,0,0,0,4450,0,0,0,0.005
1990,7,6,1,0,20.94816942,16.75853553,20.94816942,175.4852836,0,0,0,3415.63173,0,0,0,0.1393
1990,7,9,1,0,29.39281046,23.51424837,29.39281046,90,0,0,0,2671.405229,0,0,0,0.0153
1991,1,1,1,0,29.49408867,23.59527094,29.49408867,130.705665,0,0,0,2647.772167,0,0,0,0.0812
1991,1,2,1,0,30.18333333,24.14666667,30.18333333,123.1666667,0,0,0,3024.166667,0,0,0,0.006
1991,1,3,1,0,29.37621622,23.50097297,29.37621622,134.2540541,0,0,0,2320.459459,0,0,0,0.0185
1991,1,6,1,0,21.23584906,16.98867925,21.23584906,137.1540881,0,0,0,3464.303983,0,0,0,0.0954
1991,1,7,1,0,25.80184502,20.64147601,25.80184502,130.6145961,0,0,0,3226.701517,0,0,0,0.2439
1991,1,8,1,0,25.18843309,20.15074647,25.18843309,126.0123291,0,0,0,3014.24972,0,0,0,0.4461
1991,1,9,1,0,25.44690449,20.35752359,25.44690449,122.8434983,0,0,0,3033.947066,0,0,0,0.4345
1991,2,1,1,0,31.99279896,25.59423916,31.99279896,113.9163609,0,0,0,2616.147379,0,0,0,1.6081
1991,2,2,1,0,33.64864535,26.91891628,33.64864535,102.7649688,0,0,0,2420.611894,0,0,0,0.7382
1991,2,3,1,0,26.15202312,20.9216185,26.15202312,151.783237,0,0,0,2854.484104,0,0,0,0.0692
1991,2,6,1,0,16.1160105,12.8928084,16.1160105,164.7270341,0,0,0,4186.097113,0,0,0,0.0381
1991,2,7,1,0,18.20498771,14.56399017,18.20498771,172.0934317,0,0,0,4318.458026,0,0,0,0.2847
1991,2,8,1,0,18.80617894,15.04494315,18.80617894,192.5963915,0,0,0,4339.314879,0,0,0,0.4046
1991,2,9,1,0,14.63174603,11.70539683,14.63174603,150,0,0,0,4682.142857,0,0,0,0.0063
1991,3,1,1,0,30.4937447,24.39499576,30.4937447,107.1250408,0,0,0,2644.421956,0,0,0,1.5331
1991,3,2,1,0,29.05760757,23.24608605,29.05760757,129.0472875,0,0,0,2935.770942,0,0,0,0.9622
1991,3,3,1,0,26.63975827,21.31180662,26.63975827,139.3314249,0,0,0,2969.220102,0,0,0,0.1572
1991,3,6,1,0,23.58652419,18.86921935,23.58652419,137.5167706,0,0,0,3632.37667,0,0,0,0.3369
1991,3,7,1,0,21.67288136,17.33830508,21.67288136,153.7288136,0,0,0,3761.101695,0,0,0,0.1475
1991,3,8,1,0,22.24030564,17.79224451,22.24030564,142.1155683,0,0,0,3931.00382,0,0,0,0.2094
1991,3,9,1,0,22.588659,18.0709272,22.588659,141.2291188,0,0,0,3725.383142,0,0,0,0.1305
1991,3,10,1,0,20.85744681,16.68595745,20.85744681,90,0,0,0,3806.382979,0,0,0,0.0047
1991,4,1,1,0,26.33503246,21.06802596,26.33503246,144.9981885,0,0,0,3210.778846,0,0,0,1.9873
1991,4,2,1,0,27.30881963,21.8470557,27.30881963,154.9960212,0,0,0,3163.431698,0,0,0,0.1508
1991,4,3,1,0,23.83447172,19.06757737,23.83447172,155.9082177,0,0,0,3326.959445,0,0,0,0.0937
1991,4,6,1,0,17.19299065,13.75439252,17.19299065,159.1191589,0,0,0,4132.721963,0,0,0,0.0428
1991,4,7,1,0,16.66055313,13.3284425,16.66055313,177.5691412,0,0,0,4699.636099,0,0,0,0.0687
1991,4,8,1,0,18.74665871,14.99732697,18.74665871,195.2863962,0,0,0,4217.495227,0,0,0,0.0838
1991,5,1,1,0,23.70275097,18.96220077,23.70275097,178.346139,0,0,0,3672.837838,0,0,0,1.036
1991,5,3,1,0,23.74285714,18.99428571,23.74285714,167.8571429,0,0,0,3167.261905,0,0,0,0.0084
1991,5,6,1,0,21.21973684,16.97578947,21.21973684,156.622807,0,0,0,3200,0,0,0,0.0456
1991,5,7,1,0,20.51160582,16.40928465,20.51160582,170,0,0,0,4134.698724,0,0,0,0.3369
1991,5,8,1,0,22.90490374,18.32392299,22.90490374,151.2531784,0,0,0,3613.529604,0,0,0,0.2753
1991,5,9,1,0,20.81420627,16.65136502,20.81420627,130.3159757,0,0,0,3700,0,0,0,0.1978
1991,6,1,1,0,22.79115044,18.23292035,22.79115044,229.619469,0,0,0,3385.058997,0,0,0,0.0339
1991,6,2,1,0,33.04774067,26.43819253,33.04774067,124.6286837,0,0,0,2394.304519,0,0,0,0.1018
1991,6,3,1,0,21.46688312,17.17350649,21.46688312,245.2337662,0,0,0,3733.383117,0,0,0,0.0154
1991,6,6,1,0,14.44814815,11.55851852,14.44814815,160.0987654,0,0,0,4366.666667,0,0,0,0.0081
1991,6,7,1,0,16.3004,13.04032,16.3004,193.32,0,0,0,4818,0,0,0,0.025
1991,6,8,1,0,16.45009311,13.16007449,16.45009311,210,0,0,0,5303.351955,0,0,0,0.0537
1991,6,9,1,0,14.8,11.84,14.8,150,0,0,0,4700,0,0,0,0.0085
1991,6,10,1,0,16.3,13.04,16.3,176,0,0,0,4450,0,0,0,0.0053
1991,7,6,1,0,19.46719775,15.5737582,19.46719775,189.4939082,0,0,0,3206.424555,0,0,0,0.1067
1991,7,9,1,0,29.21564626,23.37251701,29.21564626,90,0,0,0,2613.265306,0,0,0,0.0147
1991,2,8,2,0,21.66785714,17.33428571,21.66785714,143.3928571,0,0,0,4953.392857,0,0,0,0.0028
1991,3,3,2,0,42.40571429,33.92457143,42.40571429,75.38571429,0,0,0,2731.457143,0,0,0,0.007
1991,4,3,2,0,27.7,22.16,27.7,134,0,0,0,4019.487179,0,0,0,0.0039
1991,4,8,2,0,21.4,17.12,21.4,143.125,0,0,0,5063.75,0,0,0,0.0008
1991,6,8,2,0,20.55625,16.445,20.55625,141.875,0,0,0,5784.1875,0,0,0,0.0016
1992,1,1,1,0,29.1781768,23.34254144,29.1781768,147.1270718,0,0,0,2699.541436,0,0,0,0.0362
1992,1,2,1,0,33.92850467,27.14280374,33.92850467,102.7258567,0,0,0,2249.961059,0,0,0,0.0642
1992,1,3,1,0,29.14727273,23.31781818,29.14727273,128.6363636,0,0,0,2493.581818,0,0,0,0.011
1992,1,6,1,0,20.0907971,16.07263768,20.0907971,181.5318841,0,0,0,3660.597826,0,0,0,0.138
1992,1,7,1,0,26.04957916,20.83966333,26.04957916,129.4084168,0,0,0,3251.102204,0,0,0,0.2495
1992,1,8,1,0,24.445436,19.5563488,24.445436,150.9969403,0,0,0,3002.492606,0,0,0,0.1961
1992,1,9,1,0,25.17455941,20.13964753,25.17455941,118.2760091,0,0,0,3074.154349,0,0,0,0.3518
1992,2,1,1,0,32.36876969,25.89501575,32.36876969,114.3289787,0,0,0,2577.288327,0,0,0,1.3013
1992,2,2,1,0,34.59823135,27.67858508,34.59823135,115.4715982,0,0,0,2525.488639,0,0,0,0.7746
1992,2,3,1,0,25.13175853,20.10540682,25.13175853,172.324147,0,0,0,3045.459318,0,0,0,0.0762
1992,2,6,1,0,16.85797101,13.48637681,16.85797101,206.9275362,0,0,0,4280.615942,0,0,0,0.0276
1992,2,7,1,0,18.09281995,14.47425596,18.09281995,171.7429433,0,0,0,4483.433817,0,0,0,0.3649
1992,2,8,1,0,18.95595497,15.16476397,18.95595497,199.3166107,0,0,0,4343.395615,0,0,0,0.5063
1992,2,8,2,0,23.13870968,18.51096774,23.13870968,140,0,0,0,4917.677419,0,0,0,0.0031
1992,2,9,1,0,14.62307692,11.69846154,14.62307692,144.8076923,0,0,0,4625.480769,0,0,0,0.0052
1992,3,1,1,0,29.24597209,23.39677768,29.24597209,119.523891,0,0,0,2752.23404,0,0,0,1.5194
1992,3,2,1,0,28.61706144,22.89364915,28.61706144,134.6176906,0,0,0,2966.881322,0,0,0,0.8106
1992,3,3,1,0,26.59033742,21.27226994,26.59033742,145.0383436,0,0,0,2988.461656,0,0,0,0.1304
1992,3,3,2,0,36.52105263,29.21684211,36.52105263,104.6842105,0,0,0,3179.789474,0,0,0,0.0038
1992,3,6,1,0,23.67264237,18.9381139,23.67264237,141.0186788,0,0,0,3757.26082,0,0,0,0.439
1992,3,7,1,0,21.60954516,17.28763613,21.60954516,151.7648943,0,0,0,3780.156951,0,0,0,0.1561
1992,3,8,1,0,21.52525331,17.22020265,21.52525331,179.0861263,0,0,0,3999.44622,0,0,0,0.2566
1992,3,9,1,0,21.76354626,17.410837,21.76354626,145.4328194,0,0,0,3869.052863,0,0,0,0.0908
1992,4,1,1,0,25.9409177,20.75273416,25.9409177,147.7718009,0,0,0,3274.671289,0,0,0,1.7958
1992,4,2,1,0,26.21768086,20.97414469,26.21768086,155.1318882,0,0,0,3201.76678,0,0,0,0.3829
1992,4,3,1,0,25.19104046,20.15283237,25.19104046,154.3612717,0,0,0,3293.364162,0,0,0,0.0692
1992,4,6,1,0,16.65769944,13.32615955,16.65769944,205.4044527,0,0,0,4383.673469,0,0,0,0.0539
1992,4,7,1,0,16.927797,13.5422376,16.927797,180.3517878,0,0,0,4889.734717,0,0,0,0.0867
1992,4,8,1,0,18.57917889,14.86334311,18.57917889,194.0371457,0,0,0,4372.737048,0,0,0,0.1023
1992,4,8,2,0,22.1,17.68,22.1,141.6666667,0,0,0,5181.333333,0,0,0,0.0006
1992,5,1,1,0,24.04117363,19.2329389,24.04117363,179.2316621,0,0,0,3667.422699,0,0,0,1.2406
1992,5,3,1,0,20.39677419,16.31741935,20.39677419,234.7983871,0,0,0,4073.923387,0,0,0,0.0248
1992,5,3,2,0,24.7,19.76,24.7,148,0,0,0,4666,0,0,0,0.0012
1992,5,6,1,0,21.33913043,17.07130435,21.33913043,154.5424431,0,0,0,3160.921325,0,0,0,0.0483
1992,5,7,1,0,20.43767081,16.35013665,20.43767081,170,0,0,0,4124.223602,0,0,0,0.322
1992,5,8,1,0,22.08570787,17.66856629,22.08570787,174.0494382,0,0,0,3513.604494,0,0,0,0.2225
1992,5,9,1,0,20.22868735,16.18294988,20.22868735,140.0568019,0,0,0,3830.966587,0,0,0,0.2095
1992,6,1,1,0,24.46297376,19.57037901,24.46297376,250.0495627,0,0,0,3174.6793,0,0,0,0.0343
1992,6,2,1,0,30.40293255,24.32234604,30.40293255,129.3079179,0,0,0,2318.293255,0,0,0,0.0341
1992,6,3,1,0,19.8368932,15.86951456,19.8368932,283.9514563,0,0,0,3899.048544,0,0,0,0.0103
1992,6,6,1,0,15.62,12.496,15.62,213.4,0,0,0,4800,0,0,0,0.003
1992,6,7,1,0,16.1436214,12.91489712,16.1436214,193.7242798,0,0,0,4938.683128,0,0,0,0.0243
1992,6,8,1,0,16.15210843,12.92168675,16.15210843,209.8870482,0,0,0,5352.173193,0,0,0,0.0664
1992,6,9,1,0,14.6,11.68,14.6,155,0,0,0,4700,0,0,0,0.0083
1992,6,10,1,0,16.3,13.04,16.3,180,0,0,0,4450,0,0,0,0.0054
1992,7,6,1,0,19.72749004,15.78199203,19.72749004,189.5697211,0,0,0,3380.976096,0,0,0,0.1255
1992,7,7,1,0,28.7650655,23.0120524,28.7650655,90,0,0,0,2673.253275,0,0,0,0.0229
1993,1,1,1,0,28.77665782,23.02132626,28.77665782,141.0742706,0,0,0,2673.076923,0,0,0,0.0377
1993,1,2,1,0,32.77771429,26.22217143,32.77771429,118.0571429,0,0,0,2412.5,0,0,0,0.035
1993,1,3,1,0,25.99032258,20.79225806,25.99032258,173.1774194,0,0,0,2921.935484,0,0,0,0.0062
1993,1,6,1,0,20.49714286,16.39771429,20.49714286,178.9123153,0,0,0,3663.300493,0,0,0,0.1015
1993,1,7,1,0,25.50286145,20.40228916,25.50286145,133.776506,0,0,0,3347.628012,0,0,0,0.332
1993,1,8,1,0,23.82908329,19.06326664,23.82908329,141.3983248,0,0,0,3096.88134,0,0,0,0.2149
1993,1,9,1,0,25.48174467,20.38539574,25.48174467,121.709875,0,0,0,3083.637589,0,0,0,0.4081
1993,2,1,1,0,31.98984687,25.59187749,31.98984687,122.4013399,0,0,0,2644.17427,0,0,0,1.2538
1993,2,2,1,0,35.70432441,28.56345953,35.70432441,114.0213773,0,0,0,2472.874837,0,0,0,0.6128
1993,2,3,1,0,27.14452954,21.71562363,27.14452954,156.7899344,0,0,0,3010.862144,0,0,0,0.0914
1993,2,6,1,0,17.38432,13.907456,17.38432,200.72,0,0,0,4273.6,0,0,0,0.0625
1993,2,7,1,0,18.48684142,14.78947314,18.48684142,171.8453153,0,0,0,4447.469504,0,0,0,0.3853
1993,2,8,1,0,18.67835131,14.94268105,18.67835131,199.2989214,0,0,0,4439.344376,0,0,0,0.5192
1993,2,8,2,0,22.32258065,17.85806452,22.32258065,140,0,0,0,4913.064516,0,0,0,0.0031
1993,2,8,11,0,15.36812009,12.29449607,107.5,152,0,0,0,4450,0,0,0,0.0002
1993,2,9,1,0,13.40526316,10.72421053,13.40526316,150,0,0,0,4950,0,0,0,0.0038
1993,3,1,1,0,30.78451236,24.62760989,30.78451236,113.0328785,0,0,0,2681.597352,0,0,0,1.9861
1993,3,2,1,0,29.85045455,23.88036364,29.85045455,129.6757576,0,0,0,2866.529021,0,0,0,0.858
1993,3,3,1,0,25.11979769,20.09583815,25.11979769,173.6719653,0,0,0,3314.802023,0,0,0,0.0692
1993,3,3,2,0,34,27.2,34,121,0,0,0,3466,0,0,0,0.002
1993,3,6,1,0,24.68282788,19.74626231,24.68282788,142.6427727,0,0,0,3714.498818,0,0,0,0.5078
1993,3,7,1,0,22.31194858,17.84955887,22.31194858,151.4715162,0,0,0,3948.974584,0,0,0,0.3423
1993,3,8,1,0,21.51946367,17.21557093,21.51946367,174.2690311,0,0,0,4066.077422,0,0,0,0.2312
1993,3,9,1,0,21.97858509,17.58286807,21.97858509,146.875717,0,0,0,3891.921606,0,0,0,0.1046
1993,3,10,1,0,21.04070796,16.83256637,21.04070796,109,0,0,0,3996.460177,0,0,0,0.0113
1993,4,1,1,0,26.13248,20.905984,26.13248,152.8023742,0,0,0,3278.114529,0,0,0,1.9375
1993,4,1,3,0,28,22.4,28,130,0,0,0,3200,0,0,0,0.002
1993,4,2,1,0,26.91892385,21.53513908,26.91892385,154.249658,0,0,0,3162.144323,0,0,0,0.4386
1993,4,3,1,0,24.99923246,19.99938596,24.99923246,168.6875,0,0,0,3317.577851,0,0,0,0.0912
1993,4,6,1,0,17.03571429,13.62857143,17.03571429,204.1071429,0,0,0,4319.642857,0,0,0,0.028
1993,4,7,1,0,16.93810464,13.55048371,16.93810464,178.1441264,0,0,0,4882.625864,0,0,0,0.1013
1993,4,8,1,0,18.75596171,15.00476936,18.75596171,203.9338555,0,0,0,4410.012185,0,0,0,0.1149
1993,4,8,2,0,22.525,18.02,22.525,140,0,0,0,5124,0,0,0,0.0004
1993,5,1,1,0,24.27530324,19.42024259,24.27530324,194.0634747,0,0,0,3645.45098,0,0,0,1.0965
1993,5,3,1,0,20.86163265,16.68930612,20.86163265,233.1632653,0,0,0,4157.763265,0,0,0,0.0245
1993,5,3,2,0,24.8,19.84,24.8,148,0,0,0,4639,0,0,0,0.001
1993,5,6,1,0,21.18956229,16.95164983,21.18956229,154.2710438,0,0,0,3156.649832,0,0,0,0.0594
1993,5,7,1,0,20.55761568,16.44609254,20.55761568,170,0,0,0,4110.106041,0,0,0,0.3112
1993,5,8,1,0,22.02946317,17.62357054,22.02946317,168.8272992,0,0,0,3591.635872,0,0,0,0.2403
1993,5,9,1,0,20.74735436,16.59788348,20.74735436,135.8802779,0,0,0,3868.185462,0,0,0,0.1871
1993,6,1,1,0,26.4314433,21.14515464,26.4314433,239.185567,0,0,0,3145.373711,0,0,0,0.0388
1993,6,2,1,0,32.74949202,26.19959361,32.74949202,143.1219158,0,0,0,2448.895501,0,0,0,0.0689
1993,6,3,1,0,21.13157895,16.90526316,21.13157895,272.3508772,0,0,0,3961.403509,0,0,0,0.0057
1993,6,6,1,0,15.77826087,12.6226087,15.77826087,218.9130435,0,0,0,4776.086957,0,0,0,0.0023
1993,6,7,1,0,16.39936709,13.11949367,16.39936709,195.6962025,0,0,0,4942.879747,0,0,0,0.0316
1993,6,8,1,0,16.100665,12.880532,16.100665,210,0,0,0,5400.540316,0,0,0,0.1203
1993,6,9,1,0,15.6,12.48,15.6,212,0,0,0,4950,0,0,0,0.0087
1993,6,10,1,0,15.57111111,12.45688889,15.57111111,193.7777778,0,0,0,4677.777778,0,0,0,0.0045
1993,7,6,1,0,18.53138282,14.82510626,18.53138282,194.7714702,0,0,0,3621.54294,0,0,0,0.3435
1993,7,9,1,0,29.24225352,23.39380282,29.24225352,90,0,0,0,2611.971831,0,0,0,0.0071
1994,1,1,1,0,25.7,20.56,25.7,160,0,0,0,2806,0,0,0,0.0012
1994,1,2,1,0,31.90718954,25.52575163,31.90718954,147.8431373,0,0,0,2513.72549,0,0,0,0.0153
1994,1,3,1,0,25.31509434,20.25207547,25.31509434,192.8427673,0,0,0,3355.465409,0,0,0,0.0159
1994,1,6,1,0,21.28087649,17.0247012,21.28087649,183.2629482,0,0,0,3697.343958,0,0,0,0.0753
1994,1,7,1,0,25.14896998,20.11917599,25.14896998,126.255052,0,0,0,3316.88248,0,0,0,0.5097
1994,1,8,1,0,24.89419463,19.9153557,24.89419463,148.6895973,0,0,0,3285.964765,0,0,0,0.298
1994,1,9,1,0,25.26506681,20.21205345,25.26506681,125.9124625,0,0,0,3152.822471,0,0,0,0.3667
1994,2,1,1,0,31.53759776,25.23007821,31.53759776,135.6281122,0,0,0,2713.318289,0,0,0,1.3937
1994,2,2,1,0,36.02988443,28.82390755,36.02988443,113.498736,0,0,0,2450.855544,0,0,0,0.5538
1994,2,3,1,0,26.70922747,21.36738197,26.70922747,170.1180258,0,0,0,3097.761803,0,0,0,0.0466
1994,2,6,1,0,17.21092995,13.76874396,17.21092995,212.5845411,0,0,0,4602.928744,0,0,0,0.1656
1994,2,7,1,0,18.52910448,14.82328358,18.52910448,175.6739032,0,0,0,4520.725916,0,0,0,0.4422
1994,2,8,1,0,18.24954196,14.59963357,18.24954196,191.8181147,0,0,0,4475.873079,0,0,0,0.6768
1994,2,8,2,0,19.67768595,15.74214876,19.67768595,177.9338843,0,0,0,5216.652893,0,0,0,0.0121
1994,3,1,1,0,30.78069524,24.62455619,30.78069524,117.5015682,0,0,0,2719.668583,0,0,0,1.913
1994,3,2,1,0,30.51427431,24.41141945,30.51427431,130.047087,0,0,0,2849.089842,0,0,0,0.8771
1994,3,3,1,0,26.26540505,21.01232404,26.26540505,170.0982736,0,0,0,3223.853918,0,0,0,0.1506
1994,3,6,1,0,23.72832085,18.98265668,23.72832085,144.7679518,0,0,0,3727.589987,0,0,0,0.5473
1994,3,6,11,0,14.985,11.988,99.9,135,0,0,0,3675,0,0,0,0.0005
1994,3,7,1,0,22.00074866,17.60059893,22.00074866,143.9898396,0,0,0,3951.270053,0,0,0,0.187
1994,3,8,1,0,21.2693995,17.0155196,21.2693995,157.3822366,0,0,0,4047.490831,0,0,0,0.2781
1994,3,9,1,0,22.16582569,17.73266055,22.16582569,149.837156,0,0,0,3959.461009,0,0,0,0.0872
1994,4,1,1,0,25.68465475,20.5477238,25.68465475,159.6519047,0,0,0,3298.617664,0,0,0,1.5829
1994,4,1,3,0,25.6,20.48,42.4,140,0,0,0,3200,0,0,0,0.0024
1994,4,2,1,0,26.76795495,21.41436396,26.76795495,150.5962898,0,0,0,3143.202297,0,0,0,0.4528
1994,4,3,1,0,24.94721378,19.95777102,24.94721378,179.331307,0,0,0,3284.156028,0,0,0,0.0987
1994,4,6,1,0,17.49835897,13.99868718,17.49835897,204.425641,0,0,0,4434.615385,0,0,0,0.0975
1994,4,6,11,0,12.855,10.284,85.7,204.5,0,0,0,4625,0,0,0,0.001
1994,4,7,1,0,16.9868101,13.58944808,16.9868101,180.5191768,0,0,0,5013.610851,0,0,0,0.1069
1994,4,8,1,0,18.26474201,14.61179361,18.26474201,195.2579853,0,0,0,4428.990172,0,0,0,0.0814
1994,4,8,2,0,20.5,16.4,20.5,155,0,0,0,5200,0,0,0,0.0002
1994,5,1,1,0,23.92941088,19.1435287,23.92941088,198.9131743,0,0,0,3643.75901,0,0,0,1.3291
1994,5,3,1,0,21.57236842,17.25789474,21.57236842,237.9078947,0,0,0,4245.098684,0,0,0,0.0152
1994,5,3,2,0,27.9,22.32,27.9,148,0,0,0,4639,0,0,0,0.0007
1994,5,6,1,0,21.19337261,16.95469809,21.19337261,148.9396171,0,0,0,3120.655376,0,0,0,0.0679
1994,5,7,1,0,20.31694915,16.25355932,20.31694915,160,0,0,0,4113.386958,0,0,0,0.3481
1994,5,8,1,0,22.63113141,18.10490513,22.63113141,182.1103303,0,0,0,3794.943781,0,0,0,0.2846
1994,5,9,1,0,20.10662541,16.08530033,20.10662541,152.9220968,0,0,0,3883.791409,0,0,0,0.2747
1994,5,10,1,0,16.9,13.52,16.9,180,0,0,0,3700,0,0,0,0.0019
1994,6,1,1,0,23.31104101,18.64883281,23.31104101,296.2839117,0,0,0,3247.299685,0,0,0,0.0317
1994,6,2,1,0,33.17817837,26.54254269,33.17817837,130.8728653,0,0,0,2361.929791,0,0,0,0.0527
1994,6,3,1,0,21.09716981,16.87773585,21.09716981,272.7924528,0,0,0,4026.575472,0,0,0,0.0106
1994,6,7,1,0,17.09164087,13.67331269,17.09164087,203.7770898,0,0,0,4942.260062,0,0,0,0.0323
1994,6,8,1,0,16.33651208,13.06920967,16.33651208,210,0,0,0,5395.500327,0,0,0,0.1531
1994,6,8,2,0,19.5,15.6,19.5,180,0,0,0,5200,0,0,0,0.0014
1994,6,9,1,0,15.6,12.48,15.6,212,0,0,0,4950,0,0,0,0.0136
1994,6,10,1,0,16.20615385,12.96492308,16.20615385,185.8461538,0,0,0,4523.076923,0,0,0,0.0065
1994,7,6,1,0,18.91516018,15.13212815,18.91516018,196.0726545,0,0,0,3713.586957,0,0,0,0.3496
1994,7,9,1,0,29.68,23.744,29.68,90,0,0,0,2700,0,0,0,0.0035
1995,1,1,1,20200,27.57466063,22.05972851,27.57466063,153,0,0,0,2880.280543,0,0,0,0.0221
1995,1,2,1,16413.63636,32.56590909,26.05272727,32.56590909,113.5454545,0,0,0,2634.659091,0,0,0,0.0088
1995,1,3,1,24723,27.784,22.2272,27.784,144,0,0,0,3232.5,0,0,0,0.005
1995,1,4,1,37588.58566,25.3314741,20.26517928,25.3314741,218.6693227,0,0,0,3476.944223,0,0,0,0.0251
1995,1,5,1,61033.33333,22.56533333,18.05226667,22.56533333,270,0,0,0,3206.933333,0,0,0,0.0075
1995,1,6,1,14720,21.18524173,16.94819338,21.18524173,176.5564037,0,0,0,3767.005937,0,0,0,0.1179
