FILE NAME:      KCOGEN

DATE MODIFIED:  October 21, 2024

USED BY:        CDISTGEN subroutine of the National Energy Modeling System (NEMS) Commercial Demand Module (CDM)

DEFINITION:     Historical combined heat and power (CHP) generation. The amount of electricity cogenerated by fuel in the commercial sector [CMCogenEl]
                 for CBECSyear+1 through CMCogHstYr (set in COMVARS)

UNITS:          billion British thermal units (Btu)

DIMENSION:      Census division, building type, fuel (technology for natural gas)

SPECIAL CONSTRAINTS:    Non-negative values

ORGANIZATION OF DATA:   Data starts on row 101 of this file as per CDM convention

                Each block corresponds to a U.S. census division (CD), in the following order: 
                  New England, Mid Atlantic, East North Central, West North Central, 
                  South Atlantic, East South Central, West South Central, Mountain, Pacific

                Each row within a block corresponds to one of 11 CDM building types (BT) in the following order:
                  Assembly, Education, Food sales, Food service, Health care, Lodging, Large Office, Small Office, 
                  Mercantile and service, Warehouse, Other

                Each column corresponds to one of 14 fuels (or technology), in the following order:
                  Electricity, Natural Gas (Gas engine), Distillate fuel oil, Residual fuel oil, Propane or LPG, Steam coal,
                  Motor gasoline, Kerosene, Wood, Municipal solid waste, Hydroelectric, Other, Other gaseous fuels, Natural gas (Gas turbine)

                Every nine blocks corresponds to one year

SOURCES:        U.S. Energy Information Administration, EIA-860B Survey of Independent Power Producers database
                U.S. Energy Information Administration, EIA-860 Annual Electric Generator Report database

COMMENT:        Remove data from historical years prior to CMFirstYr (2019)





























































Fuel\Technology
Elec	NG_eng	DFO	RFO	LPG	Coal	MoGas	Kero	Wood	MSW	Hydro	Other	OGF	NG_turbine
1	2	3	4	5	6	7	8	9	10	11	12	13	14	CD	BT	Year
																													
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	10	2019					
0.00	37.42	0.05	0.00	0.00	8.05	0.00	0.00	66.16	219.01	0.00	0.00	0.00	1.26	4	11	2019					
																					
0.00	0.00	135.79	0.00	0.00	0.00	0.00	0.00	0.00	536.06	8.36	0.00	0.00	0.00	5	1	2019					
0.00	0.05	2.44	0.00	0.00	137.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	584.59	5	2	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	3	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	4	2019					
0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	626.15	5	5	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	6	2019					
0.00	3.50	12.00	0.00	0.00	0.00	0.00	0.00	0.00	199.95	0.00	0.00	0.00	737.64	5	7	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	8	2019					
0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	9	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	10	2019					
0.00	2.25	3.61	0.00	0.00	0.00	0.00	0.00	39.10	847.47	48.09	0.00	0.00	88.29	5	11	2019					
																					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	1	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	598.26	6	2	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	3	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	4	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	5	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	111.41	6	6	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	7	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	8	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	9	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	10	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6	11	2019					
																					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	1	2019					
0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2572.17	7	2	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	3	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	4	2019					
0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	337.94	7	5	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	6	2019					
0.00	46.39	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	7	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	8	2019					
0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	9	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7	10	2019					
0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	56.21	5.11	0.00	0.00	82.04	7	11	2019					
																					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8	1	2019					
0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1224.79	8	2	2019					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8	3	2019					
