,api_well_number,year,oil_bdp,gas_mcfpd,gor,federal_land,region_number
0,1.77004E+11,2022,89.09116809,882.2962963,7.792726265,federal,9
1,1.77004E+11,2023,430.9847222,536.5243056,7.792726265,federal,9
2,1.77004E+11,2024,14.66666667,0,7.792726265,federal,9
3,1.77004E+11,2025,4.058802462,31.62913655,7.792726265,federal,9
4,1.77004E+11,2026,1.448530029,11.287998,7.792726265,federal,9
5,1.77004E+11,2027,0.837133041,6.523548632,7.792726265,federal,9
6,1.77004E+11,2028,0.572033791,4.457702749,7.792726265,federal,9
7,1.77004E+11,2029,0.426846053,3.326294451,7.792726265,federal,9
8,1.77004E+11,2030,0.336401314,2.621483355,7.792726265,federal,9
9,1.77004E+11,2031,0.275209268,2.144630491,7.792726265,federal,9
10,1.77004E+11,2032,0.231349131,1.80284045,7.792726265,federal,9
11,1.77004E+11,2033,0.198540213,1.547169534,7.792726265,federal,9
12,1.77004E+11,2034,0.173176615,1.349517957,7.792726265,federal,9
13,1.77004E+11,2035,0.153048837,1.192667688,7.792726265,federal,9
14,1.77004E+11,2036,0.136731937,1.065514554,7.792726265,federal,9
15,1.77004E+11,2037,0.123268167,0.960595079,7.792726265,federal,9
16,1.77004E+11,2038,0.111991447,0.872718693,7.792726265,federal,9
17,1.77004E+11,2039,0.102425076,0.798170576,7.792726265,federal,9
18,1.77004E+11,2040,0.094219444,0.734226333,7.792726265,federal,9
19,1.77004E+11,2041,0.087112693,0.67884537,7.792726265,federal,9
20,1.77004E+11,2042,0.080905052,0.630470925,7.792726265,federal,9
21,1.77004E+11,2043,0.075441633,0.587895997,7.792726265,federal,9
22,1.77004E+11,2044,0.070600614,0.550171256,7.792726265,federal,9
23,1.77004E+11,2045,0.066284944,0.51654042,7.792726265,federal,9
24,1.77004E+11,2046,0.062416415,0.486394036,7.792726265,federal,9
25,1.77004E+11,2047,0.058931345,0.459235843,7.792726265,federal,9
26,1.77004E+11,2048,0.055777389,0.434657927,7.792726265,federal,9
27,1.77004E+11,2049,0.052911148,0.412322094,7.792726265,federal,9
28,1.77004E+11,2050,0.050296357,0.39194574,7.792726265,federal,9
29,1.77004E+11,2022,29.00705467,1340.492593,93.12920848,federal,9
30,1.77004E+11,2023,434.4325864,3687.746345,93.12920848,federal,9
31,1.77004E+11,2024,442.8243996,4479.455534,93.12920848,federal,9
32,1.77004E+11,2025,279.6024447,2796.024447,93.12920848,federal,9
33,1.77004E+11,2026,124.8692285,1248.692285,93.12920848,federal,9
34,1.77004E+11,2027,55.76629301,557.6629301,93.12920848,federal,9
35,1.77004E+11,2028,24.90519851,249.0519851,93.12920848,federal,9
36,1.77004E+11,2029,11.12269742,111.2269742,93.12920848,federal,9
37,1.77004E+11,2030,4.967434182,49.67434182,93.12920848,federal,9
38,1.77004E+11,2031,2.218482482,22.18482482,93.12920848,federal,9
39,1.77004E+11,2032,0.990790354,9.907903536,93.12920848,federal,9
40,1.77004E+11,2033,0.442496071,4.424960711,93.12920848,federal,9
41,1.77004E+11,2034,0.197623666,1.976236662,93.12920848,federal,9
42,1.77004E+11,2035,0.08826131,0.882613098,93.12920848,federal,9
43,1.77004E+11,2036,0.039418824,0.394188244,93.12920848,federal,9
44,1.77004E+11,2037,0.017605114,0.176051144,93.12920848,federal,9
45,1.77004E+11,2038,0.007862776,0.078627763,93.12920848,federal,9
46,1.77004E+11,2039,0.003511679,0.035116795,93.12920848,federal,9
47,1.77004E+11,2040,0.001568396,0.015683959,93.12920848,federal,9
48,1.77004E+11,2041,0.000700484,0.007004843,93.12920848,federal,9
49,1.77004E+11,2042,0.000312855,0.003128549,93.12920848,federal,9
50,1.77004E+11,2043,0.00013973,0.0013973,93.12920848,federal,9
51,1.77004E+11,2044,6.24E-05,0.000624077,93.12920848,federal,9
52,1.77004E+11,2045,2.79E-05,0.000278733,93.12920848,federal,9
53,1.77004E+11,2046,1.24E-05,0.000124492,93.12920848,federal,9
54,1.77004E+11,2047,5.56E-06,5.56E-05,93.12920848,federal,9
55,1.77004E+11,2048,2.48E-06,2.48E-05,93.12920848,federal,9
56,1.77004E+11,2049,1.11E-06,1.11E-05,93.12920848,federal,9
57,1.77004E+11,2050,4.95E-07,4.95E-06,93.12920848,federal,9
58,1.77004E+11,2022,40.24905401,490.5134159,17.89719185,federal,9
59,1.77004E+11,2023,223.825,661.6270833,17.89719185,federal,9
60,1.77004E+11,2024,4623.347656,93.47656446,17.89719185,federal,9
61,1.77004E+11,2025,12.20169792,122.0169792,17.89719185,federal,9
62,1.77004E+11,2026,5.448730733,54.48730733,17.89719185,federal,9
63,1.77004E+11,2027,2.441091901,24.41091901,17.89719185,federal,9
64,1.77004E+11,2028,1.09717334,10.9717334,17.89719185,federal,9
65,1.77004E+11,2029,0.494717712,4.947177117,17.89719185,federal,9
66,1.77004E+11,2030,0.223779174,2.237791739,17.89719185,federal,9
67,1.77004E+11,2031,0.101543212,1.015432124,17.89719185,federal,9
68,1.77004E+11,2032,0.046221104,0.462211042,17.89719185,federal,9
69,1.77004E+11,2033,0.021104604,0.21104604,17.89719185,federal,9
70,1.77004E+11,2034,0.009666093,0.096660935,17.89719185,federal,9
71,1.77004E+11,2035,0.004440698,0.044406976,17.89719185,federal,9
72,1.77004E+11,2036,0.002046292,0.020462915,17.89719185,federal,9
73,1.77004E+11,2037,0.000945779,0.00945779,17.89719185,federal,9
74,1.77004E+11,2038,0.000438437,0.004384374,17.89719185,federal,9
75,1.77004E+11,2039,0.00020385,0.002038503,17.89719185,federal,9
76,1.77004E+11,2040,9.51E-05,0.000950585,17.89719185,federal,9
77,1.77004E+11,2041,4.45E-05,0.000444567,17.89719185,federal,9
78,1.77004E+11,2042,5.76E-05,0.000208516,17.89719185,federal,9
79,1.77004E+11,2043,2.79E-05,9.81E-05,17.89719185,federal,9
80,1.77004E+11,2044,1.36E-05,4.63E-05,17.89719185,federal,9
81,1.77004E+11,2045,6.62E-06,2.19E-05,17.89719185,federal,9
82,1.77004E+11,2046,3.23E-06,1.04E-05,17.89719185,federal,9
83,1.77004E+11,2047,1.58E-06,4.94E-06,17.89719185,federal,9
84,1.77004E+11,2048,7.75E-07,2.36E-06,17.89719185,federal,9
85,1.77004E+11,2049,3.80E-07,1.13E-06,17.89719185,federal,9
86,1.77004E+11,2050,3.73E-07,5.41E-07,17.89719185,federal,9
87,1.77004E+11,2022,98.31944444,238.734127,13.16483398,federal,9
88,1.77004E+11,2023,78.69372605,141.6051724,13.16483398,federal,9
89,1.77004E+11,2024,25.58322042,123.8322042,13.16483398,federal,9
90,1.77004E+11,2025,16.48693827,164.8693827,13.16483398,federal,9
91,1.77004E+11,2026,7.660643492,76.60643492,13.16483398,federal,9
92,1.77004E+11,2027,3.559533502,35.59533502,13.16483398,federal,9
93,1.77004E+11,2028,1.65395432,16.5395432,13.16483398,federal,9
94,1.77004E+11,2029,0.768522399,7.685223991,13.16483398,federal,9
95,1.77004E+11,2030,0.357101884,3.571018842,13.16483398,federal,9
96,1.77004E+11,2031,0.165932076,1.659320759,13.16483398,federal,9
97,1.77004E+11,2032,0.077102976,0.771029765,13.16483398,federal,9
98,1.77004E+11,2033,0.035827337,0.358273374,13.16483398,federal,9
99,1.77004E+11,2034,0.016647941,0.166479406,13.16483398,federal,9
100,1.77004E+11,2035,0.007735869,0.077358688,13.16483398,federal,9
101,1.77004E+11,2036,0.00359468,0.035946802,13.16483398,federal,9
102,1.77004E+11,2037,0.001670375,0.016703752,13.16483398,federal,9
103,1.77004E+11,2038,0.000776194,0.007761942,13.16483398,federal,9
104,1.77004E+11,2039,0.000360686,0.00360686,13.16483398,federal,9
105,1.77004E+11,2040,0.000167607,0.001676065,13.16483398,federal,9
106,1.77004E+11,2041,7.79E-05,0.000778852,13.16483398,federal,9
107,1.77004E+11,2042,3.62E-05,0.000361928,13.16483398,federal,9
108,1.77004E+11,2043,1.68E-05,0.000168186,13.16483398,federal,9
109,1.77004E+11,2044,7.82E-06,7.82E-05,13.16483398,federal,9
110,1.77004E+11,2045,3.63E-06,3.63E-05,13.16483398,federal,9
111,1.77004E+11,2046,1.69E-06,1.69E-05,13.16483398,federal,9
112,1.77004E+11,2047,7.84E-07,7.84E-06,13.16483398,federal,9
113,1.77004E+11,2048,3.64E-07,3.64E-06,13.16483398,federal,9
114,1.77004E+11,2049,1.69E-07,1.69E-06,13.16483398,federal,9
115,1.77004E+11,2050,7.87E-08,7.87E-07,13.16483398,federal,9
116,1.77044E+11,2022,249.0307903,150.2472212,0.673285888,federal,9
117,1.77044E+11,2023,239.2710523,162.339483,0.673285888,federal,9
118,1.77044E+11,2024,249.9833,140.301284,0.673285888,federal,9
119,1.77044E+11,2025,99.1252318,66.73961969,0.673285888,federal,9
120,1.77044E+11,2026,34.29351516,23.0893398,0.673285888,federal,9
121,1.77044E+11,2027,11.86423784,7.988023908,0.673285888,federal,9
122,1.77044E+11,2028,4.104570676,2.763549511,0.673285888,federal,9
123,1.77044E+11,2029,1.420024001,0.95608212,0.673285888,federal,9
124,1.77044E+11,2030,0.491273892,0.330767778,0.673285888,federal,9
125,1.77044E+11,2031,0.169961963,0.114432991,0.673285888,federal,9
126,1.77044E+11,2032,0.058800341,0.03958944,0.673285888,federal,9
127,1.77044E+11,2033,0.020342672,0.013696434,0.673285888,federal,9
128,1.77044E+11,2034,0.007037789,0.004738444,0.673285888,federal,9
129,1.77044E+11,2035,0.002434807,0.001639321,0.673285888,federal,9
130,1.77044E+11,2036,0.00084235,0.000567143,0.673285888,federal,9
131,1.77044E+11,2037,0.000291421,0.00019621,0.673285888,federal,9
132,1.77044E+11,2038,0.000100821,6.79E-05,0.673285888,federal,9
133,1.77044E+11,2039,3.49E-05,2.35E-05,0.673285888,federal,9
134,1.77044E+11,2040,1.21E-05,8.12E-06,0.673285888,federal,9
135,1.77044E+11,2041,4.17E-06,2.81E-06,0.673285888,federal,9
136,1.77044E+11,2042,1.44E-06,9.72E-07,0.673285888,federal,9
137,1.77044E+11,2043,5.00E-07,3.36E-07,0.673285888,federal,9
138,1.77044E+11,2044,1.73E-07,1.16E-07,0.673285888,federal,9
139,1.77044E+11,2045,5.98E-08,4.03E-08,0.673285888,federal,9
140,1.77044E+11,2046,2.07E-08,1.39E-08,0.673285888,federal,9
141,1.77044E+11,2047,7.16E-09,4.82E-09,0.673285888,federal,9
142,1.77044E+11,2048,2.48E-09,1.67E-09,0.673285888,federal,9
143,1.77044E+11,2049,8.57E-10,5.77E-10,0.673285888,federal,9
144,1.77044E+11,2050,2.96E-10,2.00E-10,0.673285888,federal,9
145,1.77044E+11,2022,14.16680289,80.86822971,0.856890702,federal,9
146,1.77044E+11,2023,25.8212666,17.51943753,0.856890702,federal,9
147,1.77044E+11,2024,11.29273113,10.75853078,0.856890702,federal,9
148,1.77044E+11,2025,7.252781856,6.214841337,0.856890702,federal,9
149,1.77044E+11,2026,1.932773117,1.656175314,0.856890702,federal,9
150,1.77044E+11,2027,0.515059199,0.441349438,0.856890702,federal,9
151,1.77044E+11,2028,0.13725666,0.117613956,0.856890702,federal,9
152,1.77044E+11,2029,0.036577138,0.031342609,0.856890702,federal,9
153,1.77044E+11,2030,0.009747338,0.008352403,0.856890702,federal,9
154,1.77044E+11,2031,0.00259754,0.002225808,0.856890702,federal,9
155,1.77044E+11,2032,0.000692211,0.000593149,0.856890702,federal,9
156,1.77044E+11,2033,0.000184465,0.000158067,0.856890702,federal,9
157,1.77044E+11,2034,4.92E-05,4.21E-05,0.856890702,federal,9
158,1.77044E+11,2035,1.31E-05,1.12E-05,0.856890702,federal,9
159,1.77044E+11,2036,3.49E-06,2.99E-06,0.856890702,federal,9
160,1.77044E+11,2037,9.30E-07,7.97E-07,0.856890702,federal,9
161,1.77044E+11,2038,2.48E-07,2.12E-07,0.856890702,federal,9
162,1.77044E+11,2039,6.61E-08,5.66E-08,0.856890702,federal,9
163,1.77044E+11,2040,1.76E-08,1.51E-08,0.856890702,federal,9
164,1.77044E+11,2041,4.69E-09,4.02E-09,0.856890702,federal,9
165,1.77044E+11,2042,1.25E-09,1.07E-09,0.856890702,federal,9
166,1.77044E+11,2043,3.33E-10,2.85E-10,0.856890702,federal,9
167,1.77044E+11,2044,8.88E-11,7.61E-11,0.856890702,federal,9
168,1.77044E+11,2045,2.37E-11,2.03E-11,0.856890702,federal,9
169,1.77044E+11,2046,6.31E-12,5.40E-12,0.856890702,federal,9
170,1.77044E+11,2047,1.68E-12,1.44E-12,0.856890702,federal,9
171,1.77044E+11,2048,4.48E-13,3.84E-13,0.856890702,federal,9
172,1.77044E+11,2049,1.19E-13,1.02E-13,0.856890702,federal,9
173,1.77044E+11,2050,3.18E-14,2.72E-14,0.856890702,federal,9
174,1.77044E+11,2022,44.91145107,4.302050078,0.098423383,federal,9
175,1.77044E+11,2023,39.56426854,6.485712829,0.098423383,federal,9
176,1.77044E+11,2024,48.70623622,7.192982409,0.098423383,federal,9
177,1.77044E+11,2025,18.11180964,1.782625569,0.098423383,federal,9
178,1.77044E+11,2026,5.746843431,0.56562377,0.098423383,federal,9
179,1.77044E+11,2027,1.82346362,0.179471457,0.098423383,federal,9
180,1.77044E+11,2028,0.578582187,0.056946016,0.098423383,federal,9
181,1.77044E+11,2029,0.183583325,0.018068892,0.098423383,federal,9
182,1.77044E+11,2030,0.058250764,0.005733237,0.098423383,federal,9
183,1.77044E+11,2031,0.018482905,0.00181915,0.098423383,federal,9
184,1.77044E+11,2032,0.005864609,0.000577215,0.098423383,federal,9
185,1.77044E+11,2033,0.001860836,0.00018315,0.098423383,federal,9
186,1.77044E+11,2034,0.000590442,5.81E-05,0.098423383,federal,9
187,1.77044E+11,2035,0.000187347,1.84E-05,0.098423383,federal,9
188,1.77044E+11,2036,5.94E-05,5.85E-06,0.098423383,federal,9
189,1.77044E+11,2037,1.89E-05,1.86E-06,0.098423383,federal,9
190,1.77044E+11,2038,5.98E-06,5.89E-07,0.098423383,federal,9
191,1.77044E+11,2039,1.90E-06,1.87E-07,0.098423383,federal,9
192,1.77044E+11,2040,6.03E-07,5.93E-08,0.098423383,federal,9
193,1.77044E+11,2041,1.91E-07,1.88E-08,0.098423383,federal,9
194,1.77044E+11,2042,6.07E-08,5.97E-09,0.098423383,federal,9
195,1.77044E+11,2043,1.92E-08,1.89E-09,0.098423383,federal,9
196,1.77044E+11,2044,6.11E-09,6.01E-10,0.098423383,federal,9
197,1.77044E+11,2045,1.94E-09,1.91E-10,0.098423383,federal,9
198,1.77044E+11,2046,6.15E-10,6.05E-11,0.098423383,federal,9
199,1.77044E+11,2047,1.95E-10,1.92E-11,0.098423383,federal,9
200,1.77044E+11,2048,6.19E-11,6.09E-12,0.098423383,federal,9
201,1.77044E+11,2049,1.96E-11,1.93E-12,0.098423383,federal,9
202,1.77044E+11,2050,6.23E-12,6.13E-13,0.098423383,federal,9
203,1.77044E+11,2022,41.02689151,54.27226278,1.138719044,federal,9
204,1.77044E+11,2023,66.07298709,111.5560186,1.138719044,federal,9
205,1.77044E+11,2024,57.42396482,54.57804137,1.138719044,federal,9
206,1.77044E+11,2025,8.338600554,9.495323254,1.138719044,federal,9
207,1.77044E+11,2026,0.995296452,1.133363025,1.138719044,federal,9
208,1.77044E+11,2027,0.118798732,0.135278379,1.138719044,federal,9
209,1.77044E+11,2028,0.014179836,0.01614685,1.138719044,federal,9
210,1.77044E+11,2029,0.001692508,0.001927291,1.138719044,federal,9
211,1.77044E+11,2030,0.000202018,0.000230042,1.138719044,federal,9
212,1.77044E+11,2031,2.41E-05,2.75E-05,1.138719044,federal,9
213,1.77044E+11,2032,2.88E-06,3.28E-06,1.138719044,federal,9
214,1.77044E+11,2033,3.44E-07,3.91E-07,1.138719044,federal,9
215,1.77044E+11,2034,4.10E-08,4.67E-08,1.138719044,federal,9
216,1.77044E+11,2035,4.89E-09,5.57E-09,1.138719044,federal,9
217,1.77044E+11,2036,5.84E-10,6.65E-10,1.138719044,federal,9
218,1.77044E+11,2037,6.97E-11,7.94E-11,1.138719044,federal,9
219,1.77044E+11,2038,8.32E-12,9.48E-12,1.138719044,federal,9
220,1.77044E+11,2039,9.93E-13,1.13E-12,1.138719044,federal,9
221,1.77044E+11,2040,1.19E-13,1.35E-13,1.138719044,federal,9
222,1.77044E+11,2041,1.42E-14,1.61E-14,1.138719044,federal,9
223,1.77044E+11,2042,1.69E-15,1.92E-15,1.138719044,federal,9
224,1.77044E+11,2043,2.02E-16,2.30E-16,1.138719044,federal,9
225,1.77044E+11,2044,2.41E-17,2.74E-17,1.138719044,federal,9
226,1.77044E+11,2045,2.87E-18,3.27E-18,1.138719044,federal,9
227,1.77044E+11,2046,3.43E-19,3.90E-19,1.138719044,federal,9
228,1.77044E+11,2047,4.09E-20,4.66E-20,1.138719044,federal,9
229,1.77044E+11,2048,4.89E-21,5.56E-21,1.138719044,federal,9
230,1.77044E+11,2049,5.83E-22,6.64E-22,1.138719044,federal,9
231,1.77044E+11,2050,6.96E-23,7.93E-23,1.138719044,federal,9
232,1.77044E+11,2022,78.8382476,41.35951965,0.479341905,federal,9
233,1.77044E+11,2023,56.40904912,29.77727669,0.479341905,federal,9
234,1.77044E+11,2024,61.90367939,27.56250377,0.479341905,federal,9
235,1.77044E+11,2025,24.9272338,11.94866773,0.479341905,federal,9
236,1.77044E+11,2026,8.702901692,4.171665474,0.479341905,federal,9
237,1.77044E+11,2027,3.038464389,1.456463308,0.479341905,federal,9
238,1.77044E+11,2028,1.060826368,0.508498532,0.479341905,federal,9
239,1.77044E+11,2029,0.370368927,0.177533347,0.479341905,federal,9
240,1.77044E+11,2030,0.129307842,0.061982667,0.479341905,federal,9
241,1.77044E+11,2031,0.045145583,0.02164017,0.479341905,federal,9
242,1.77044E+11,2032,0.015761798,0.00755529,0.479341905,federal,9
243,1.77044E+11,2033,0.00550296,0.002637799,0.479341905,federal,9
244,1.77044E+11,2034,0.001921264,0.000920942,0.479341905,federal,9
245,1.77044E+11,2035,0.000670776,0.000321531,0.479341905,federal,9
246,1.77044E+11,2036,0.00023419,0.000112257,0.479341905,federal,9
247,1.77044E+11,2037,8.18E-05,3.92E-05,0.479341905,federal,9
248,1.77044E+11,2038,2.85E-05,1.37E-05,0.479341905,federal,9
249,1.77044E+11,2039,9.97E-06,4.78E-06,0.479341905,federal,9
250,1.77044E+11,2040,3.48E-06,1.67E-06,0.479341905,federal,9
251,1.77044E+11,2041,1.21E-06,5.82E-07,0.479341905,federal,9
252,1.77044E+11,2042,4.24E-07,2.03E-07,0.479341905,federal,9
253,1.77044E+11,2043,1.48E-07,7.10E-08,0.479341905,federal,9
254,1.77044E+11,2044,5.17E-08,2.48E-08,0.479341905,federal,9
255,1.77044E+11,2045,1.81E-08,8.65E-09,0.479341905,federal,9
256,1.77044E+11,2046,6.30E-09,3.02E-09,0.479341905,federal,9
257,1.77044E+11,2047,2.20E-09,1.05E-09,0.479341905,federal,9
258,1.77044E+11,2048,7.68E-10,3.68E-10,0.479341905,federal,9
259,1.77044E+11,2049,2.68E-10,1.29E-10,0.479341905,federal,9
260,1.77044E+11,2050,9.36E-11,4.49E-11,0.479341905,federal,9
261,1.77044E+11,2022,57.21859147,67.8173538,1.011856199,federal,9
262,1.77044E+11,2023,37.50838546,57.04690829,1.011856199,federal,9
263,1.77044E+11,2024,47.46137087,42.35287987,1.011856199,federal,9
264,1.77044E+11,2025,14.59985404,14.77295281,1.011856199,federal,9
265,1.77044E+11,2026,3.456429415,3.497409529,1.011856199,federal,9
266,1.77044E+11,2027,0.818289504,0.827991307,1.011856199,federal,9
267,1.77044E+11,2028,0.193725316,0.196022162,1.011856199,federal,9
268,1.77044E+11,2029,0.045863362,0.046407127,1.011856199,federal,9
269,1.77044E+11,2030,0.010857892,0.010986625,1.011856199,federal,9
270,1.77044E+11,2031,0.002570545,0.002601022,1.011856199,federal,9
271,1.77044E+11,2032,0.000608562,0.000615778,1.011856199,federal,9
272,1.77044E+11,2033,0.000144074,0.000145782,1.011856199,federal,9
273,1.77044E+11,2034,3.41E-05,3.45E-05,1.011856199,federal,9
274,1.77044E+11,2035,8.08E-06,8.17E-06,1.011856199,federal,9
275,1.77044E+11,2036,1.91E-06,1.93E-06,1.011856199,federal,9
276,1.77044E+11,2037,4.53E-07,4.58E-07,1.011856199,federal,9
277,1.77044E+11,2038,1.07E-07,1.08E-07,1.011856199,federal,9
278,1.77044E+11,2039,2.54E-08,2.57E-08,1.011856199,federal,9
279,1.77044E+11,2040,6.01E-09,6.08E-09,1.011856199,federal,9
280,1.77044E+11,2041,1.42E-09,1.44E-09,1.011856199,federal,9
281,1.77044E+11,2042,3.37E-10,3.41E-10,1.011856199,federal,9
282,1.77044E+11,2043,7.97E-11,8.06E-11,1.011856199,federal,9
283,1.77044E+11,2044,1.89E-11,1.91E-11,1.011856199,federal,9
284,1.77044E+11,2045,4.47E-12,4.52E-12,1.011856199,federal,9
285,1.77044E+11,2046,1.06E-12,1.07E-12,1.011856199,federal,9
286,1.77044E+11,2047,2.50E-13,2.53E-13,1.011856199,federal,9
287,1.77044E+11,2048,5.93E-14,6.00E-14,1.011856199,federal,9
288,1.77044E+11,2049,1.40E-14,1.42E-14,1.011856199,federal,9
289,1.77044E+11,2050,3.32E-15,3.36E-15,1.011856199,federal,9
290,1.77044E+11,2022,82.20400835,30.42849135,0.362099766,federal,9
291,1.77044E+11,2023,70.71141445,31.30938009,0.362099766,federal,9
292,1.77044E+11,2024,57.01394692,19.92001897,0.362099766,federal,9
293,1.77044E+11,2025,27.51128704,9.961830599,0.362099766,federal,9
294,1.77044E+11,2026,6.976477893,2.526181012,0.362099766,federal,9
295,1.77044E+11,2027,1.769137315,0.640604208,0.362099766,federal,9
296,1.77044E+11,2028,0.448628506,0.162448277,0.362099766,federal,9
297,1.77044E+11,2029,0.113765922,0.041194614,0.362099766,federal,9
298,1.77044E+11,2030,0.028849449,0.010446379,0.362099766,federal,9
299,1.77044E+11,2031,0.007315817,0.002649056,0.362099766,federal,9
300,1.77044E+11,2032,0.001855189,0.000671764,0.362099766,federal,9
301,1.77044E+11,2033,0.00047045,0.00017035,0.362099766,federal,9
302,1.77044E+11,2034,0.0001193,4.32E-05,0.362099766,federal,9
303,1.77044E+11,2035,3.03E-05,1.10E-05,0.362099766,federal,9
304,1.77044E+11,2036,7.67E-06,2.78E-06,0.362099766,federal,9
305,1.77044E+11,2037,1.95E-06,7.04E-07,0.362099766,federal,9
306,1.77044E+11,2038,4.93E-07,1.79E-07,0.362099766,federal,9
307,1.77044E+11,2039,1.25E-07,4.53E-08,0.362099766,federal,9
308,1.77044E+11,2040,3.17E-08,1.15E-08,0.362099766,federal,9
309,1.77044E+11,2041,8.04E-09,2.91E-09,0.362099766,federal,9
310,1.77044E+11,2042,2.04E-09,7.39E-10,0.362099766,federal,9
311,1.77044E+11,2043,5.17E-10,1.87E-10,0.362099766,federal,9
312,1.77044E+11,2044,1.31E-10,4.75E-11,0.362099766,federal,9
313,1.77044E+11,2045,3.33E-11,1.20E-11,0.362099766,federal,9
314,1.77044E+11,2046,8.44E-12,3.05E-12,0.362099766,federal,9
315,1.77044E+11,2047,2.14E-12,7.75E-13,0.362099766,federal,9
316,1.77044E+11,2048,5.42E-13,1.96E-13,0.362099766,federal,9
317,1.77044E+11,2049,1.38E-13,4.98E-14,0.362099766,federal,9
318,1.77044E+11,2050,3.49E-14,1.26E-14,0.362099766,federal,9
319,1.77044E+11,2022,138.4499801,81.71730124,0.767468197,federal,9
320,1.77044E+11,2023,98.47780176,48.04894312,0.767468197,federal,9
321,1.77044E+11,2024,66.7896709,53.80400782,0.767468197,federal,9
322,1.77044E+11,2025,4.855234618,3.726238159,0.767468197,federal,9
323,1.77044E+11,2026,0.00214199,0.001643909,0.767468197,federal,9
324,1.77044E+11,2027,9.45E-07,7.25E-07,0.767468197,federal,9
325,1.77044E+11,2028,4.17E-10,3.20E-10,0.767468197,federal,9
326,1.77044E+11,2029,1.84E-13,1.41E-13,0.767468197,federal,9
327,1.77044E+11,2030,8.12E-17,6.23E-17,0.767468197,federal,9
328,1.77044E+11,2031,3.58E-20,2.75E-20,0.767468197,federal,9
329,1.77044E+11,2032,1.58E-23,1.21E-23,0.767468197,federal,9
330,1.77044E+11,2033,6.97E-27,5.35E-27,0.767468197,federal,9
331,1.77044E+11,2034,3.08E-30,2.36E-30,0.767468197,federal,9
332,1.77044E+11,2035,1.36E-33,1.04E-33,0.767468197,federal,9
333,1.77044E+11,2036,5.99E-37,4.60E-37,0.767468197,federal,9
334,1.77044E+11,2037,2.65E-40,2.03E-40,0.767468197,federal,9
335,1.77044E+11,2038,1.17E-43,8.96E-44,0.767468197,federal,9
336,1.77044E+11,2039,5.15E-47,3.95E-47,0.767468197,federal,9
337,1.77044E+11,2040,2.27E-50,1.75E-50,0.767468197,federal,9
338,1.77044E+11,2041,1.00E-53,7.70E-54,0.767468197,federal,9
339,1.77044E+11,2042,4.43E-57,3.40E-57,0.767468197,federal,9
340,1.77044E+11,2043,1.96E-60,1.50E-60,0.767468197,federal,9
341,1.77044E+11,2044,8.64E-64,6.63E-64,0.767468197,federal,9
342,1.77044E+11,2045,3.81E-67,2.93E-67,0.767468197,federal,9
343,1.77044E+11,2046,1.68E-70,1.29E-70,0.767468197,federal,9
344,1.77044E+11,2047,7.43E-74,5.70E-74,0.767468197,federal,9
345,1.77044E+11,2048,3.28E-77,2.52E-77,0.767468197,federal,9
346,1.77044E+11,2049,1.45E-80,1.11E-80,0.767468197,federal,9
347,1.77044E+11,2050,6.40E-84,4.91E-84,0.767468197,federal,9
348,1.77044E+11,2022,16.91668814,18.18293918,2.318977546,federal,9
349,1.77044E+11,2023,11.47025866,21.43710325,2.318977546,federal,9
350,1.77044E+11,2024,9.568849164,17.34546582,2.318977546,federal,9
351,1.77044E+11,2025,3.623454133,8.402708773,2.318977546,federal,9
352,1.77044E+11,2026,0.692120007,1.605010754,2.318977546,federal,9
353,1.77044E+11,2027,0.132202621,0.30657491,2.318977546,federal,9
354,1.77044E+11,2028,0.025252173,0.058559222,2.318977546,federal,9
355,1.77044E+11,2029,0.004823447,0.011185464,2.318977546,federal,9
356,1.77044E+11,2030,0.000921332,0.002136549,2.318977546,federal,9
357,1.77044E+11,2031,0.000175985,0.000408105,2.318977546,federal,9
358,1.77044E+11,2032,3.36E-05,7.80E-05,2.318977546,federal,9
359,1.77044E+11,2033,6.42E-06,1.49E-05,2.318977546,federal,9
360,1.77044E+11,2034,1.23E-06,2.84E-06,2.318977546,federal,9
361,1.77044E+11,2035,2.34E-07,5.43E-07,2.318977546,federal,9
362,1.77044E+11,2036,4.47E-08,1.04E-07,2.318977546,federal,9
363,1.77044E+11,2037,8.55E-09,1.98E-08,2.318977546,federal,9
364,1.77044E+11,2038,1.63E-09,3.79E-09,2.318977546,federal,9
365,1.77044E+11,2039,3.12E-10,7.23E-10,2.318977546,federal,9
366,1.77044E+11,2040,5.96E-11,1.38E-10,2.318977546,federal,9
367,1.77044E+11,2041,1.14E-11,2.64E-11,2.318977546,federal,9
368,1.77044E+11,2042,2.17E-12,5.04E-12,2.318977546,federal,9
369,1.77044E+11,2043,4.15E-13,9.63E-13,2.318977546,federal,9
370,1.77044E+11,2044,7.93E-14,1.84E-13,2.318977546,federal,9
371,1.77044E+11,2045,1.51E-14,3.51E-14,2.318977546,federal,9
372,1.77044E+11,2046,2.89E-15,6.71E-15,2.318977546,federal,9
373,1.77044E+11,2047,5.53E-16,1.28E-15,2.318977546,federal,9
374,1.77044E+11,2048,1.06E-16,2.45E-16,2.318977546,federal,9
375,1.77044E+11,2049,2.02E-17,4.68E-17,2.318977546,federal,9
376,1.77044E+11,2050,3.85E-18,8.93E-18,2.318977546,federal,9
377,1.77044E+11,2022,43.14152877,64.74362481,1.06430537,federal,9
