,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34
37,3,4,0,1,1,1,1,1,0,2,0,0,0,1,0,1,2,7,7,1,5,4,4,0,0,1,3,0,0,0,0,0,0,9
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,3,2,12,21,27,60,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,116,70,86,123,31,45,44,43,31,21,51,27,22,47,56,66,101,52,63,46,39,32,79,287,434,445,294,332,321,319,196,163,155,23
41,3,3,1,2,1,6,10,25,10,13,56,17,20,26,64,94,136,333,485,333,309,410,438,369,363,348,220,287,366,255,147,131,173,109
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,5,2,0,37,4,7,4,46,1,5,1,11,8,12,37,63,110,211,369,666,1049,1368,1374,1197,971,664,746,809,679,547,528,555,510
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,2,0,2,5,2,5,2,0,2,2,2,0,1,1,5,11,15,16,2,15,4,5,2,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,53,250,702,1374,1950,2075,1376,697,802,934,830,391,271,418,587
49,0,1,0,2,0,1,1,0,0,1,0,0,0,0,1,1,1,0,7,18,173,530,907,1009,1282,1029,485,558,665,658,382,510,577,470
50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,3,2,0,0,0,0,0,0,3,0
51,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,12,107,238,279,302,400,215,164,197,178,139,44,85,129,77
52,6,5,4,9,13,17,8,16,11,12,6,35,134,202,306,472,797,1388,1716,41,20,904,558,276,176,59,48,19,38,7,12,20,40,17
53,5,4,5,2,2,1,2,1,7,1,2,2,7,5,3,4,8,13,62,155,219,246,142,90,0,59,35,49,113,119,134,155,152,199
54,9,4,2,7,4,4,19,5,7,7,1,22,11,24,102,186,371,715,650,5,0,175,189,96,55,11,3,4,5,1,0,3,1,1
55,3,1,5,2,4,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,2,13,20,38,6,1,1,1,3,1,1,1,0,2,2,1,0,1,3
57,4,4,2,1,1,7,13,4,10,14,9,21,8,7,19,4,4,8,0,0,0,1,1,3,3,0,5,3,0,2,0,0,0,0
58,96,95,84,89,91,114,86,110,112,119,201,491,670,733,519,464,489,487,604,23,11,508,348,296,281,71,38,31,48,42,9,30,65,42
59,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,1,0,0,0,2,0,0,0,1,1,3,0,3,8,2,2,10,8,28,7,3,5,1,0,3,1,0,0,4,0,0,0,3,3
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,30,35,30,45,25,11,16,15,17,39,32,27,46,60,60,79,62,44,28,13,0,1,0,0,2,0,0,9,0,1,0,0,0,1
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,130,110,194,82,105,76,83,93,182,111,141,122,180,228,217,243,461,654,777,444,296,351,338,395,466,313,229,303,322,352,249,213,213,155
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,9,28,31,16,22,2,2,6,3,3,4,13,3,5,10,6,19,14,9,4,5,8,3,5,1,2,1,1,2,8,0,0,1,11
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
