,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34
60,0,0.09,0.116,0.699,3.662,9.461,15.191,20.976,30.657,47.96,70.383,86.113,96.825,92.5,86.539,80.865,77.591,75.395,71.812,69.544,63.079,57.788,52.75,47.899,45.259,42.026,39.19,35.945,33.437,31.2,29.372,28.406,26.418,25.923
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.966,1.304,4.894,19.289,29.008,31.673,35.287,39.55,41.401,53.921,54.196,55.875,60.225,113.643,68.493,71.045,84.227,91.181,105.024,115.446,123.247,125.878,122.038,117.166,112.642,107.268,101.792,98.286,95.25,90.677,87.646,87.358,75.04,69.738
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.015,0.01,0.049,0.093,0.087,0.057,0.222,0.548,0.95,1.695,4.718,5.688,5.768,4.533,5.427,11.037,10.214,12.506,19.653,19.39,15.291,14.661,12.604,10.215,7.549,7.012,5.37,4.199,3.516,2.676,2.663,1.755,1.601,3.41
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.982,1.777,2.498,3.019,3.221,4.372,5.892,10.017,25.097,44.841,116.597,233.384,289.64,311.625,295.572,297.291,342.006,409.386,530.931,527.902,509.118,451.507,376.993,298.189,232.014,190.519,148.018,126.78,109.134,91.569,73.731,70.327,65.854,50.659
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,2.404,8.75,7.774,6.889,5.66,4.808,5.147,4.628,4.036,3.463,2.931,2.425,2.701,2.429,0,0.21,2.451,2.066,1.6,1.484,0.963,0.924,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
