"! This is the itech input file read by the industrial module; this file is made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! using the python programs-in L:\mid\kpe\git\nems_idm, periodically committed to git --  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! output file:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! Hitech a repeat of the original values to ensure same form ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! New features:  feedstock step_number 6 for non-bulk chemical industries with feedstocks--variables below ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! IDM_industry,region,step_number,fuel_number,UEC_X_2018,UEC_X_2050,TPC_X,UEC_NEW_2018,UEC_NEW_2050,TPC_NEW ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,,
2,1,2,11,0.55311,0.47877,-0.00450,0.47013,0.37852,-0.00675
2,1,2,12,0.00314,0.00272,-0.00446,0.00283,0.00228,-0.00675
2,1,2,14,0.37253,0.32246,-0.00450,0.33527,0.26994,-0.00675
2,1,2,22,0.00550,0.00476,0.00000,0.00550,0.00476,0.00000
2,1,3,1,0.00159,0.00137,-0.00449,0.00143,0.00115,-0.00672
2,1,3,3,0.00185,0.00160,-0.00450,0.00167,0.00134,-0.00676
2,1,3,11,0.00432,0.00374,-0.00449,0.00368,0.00297,-0.00670
2,1,3,12,0.00009,0.00007,-0.00605,0.00007,0.00006,-0.00695
2,1,3,14,0.00009,0.00008,-0.00329,0.00008,0.00006,-0.00782
2,1,3,22,0.00002,0.00002,0.00000,0.00002,0.00002,0.00000
2,2,1,1,0.74049,0.64097,-0.00450,0.66646,0.53660,-0.00675
2,2,1,3,0.27069,0.23431,-0.00450,0.24362,0.19615,-0.00675
2,2,1,11,0.38872,0.33648,-0.00450,0.33041,0.26603,-0.00675
2,2,1,12,0.04314,0.03735,-0.00450,0.03883,0.03126,-0.00675
2,2,1,22,0.00490,0.00424,0.00000,0.00490,0.00424,0.00000
2,2,2,3,0.03008,0.02605,-0.00449,0.02707,0.02180,-0.00674
2,2,2,11,1.16615,1.00943,-0.00450,0.99122,0.79808,-0.00675
2,2,2,12,0.00480,0.00415,-0.00450,0.00432,0.00348,-0.00675
2,2,2,14,0.28914,0.25028,-0.00450,0.26022,0.20952,-0.00675
2,2,2,22,0.01872,0.01620,0.00000,0.01872,0.01620,0.00000
2,2,3,1,0.00847,0.00734,-0.00449,0.00764,0.00616,-0.00673
2,2,3,3,0.01345,0.01165,-0.00449,0.01210,0.00974,-0.00674
2,2,3,11,0.00913,0.00790,-0.00451,0.00774,0.00623,-0.00675
2,2,3,12,0.00012,0.00010,-0.00433,0.00011,0.00009,-0.00686
2,2,3,14,0.00007,0.00006,-0.00481,0.00006,0.00005,-0.00568
2,2,3,22,0.00011,0.00010,0.00000,0.00011,0.00010,0.00000
2,3,1,1,0.65549,0.56740,-0.00450,0.58995,0.47499,-0.00675
2,3,1,3,0.33330,0.28851,-0.00450,0.29996,0.24151,-0.00675
2,3,1,11,0.22115,0.19143,-0.00450,0.18797,0.15135,-0.00675
2,3,1,12,0.32872,0.28454,-0.00450,0.29586,0.23821,-0.00675
2,3,1,22,0.00806,0.00698,0.00000,0.00806,0.00698,0.00000
2,3,2,3,0.03704,0.03206,-0.00450,0.03333,0.02684,-0.00675
2,3,2,11,0.66347,0.57430,-0.00450,0.56395,0.45406,-0.00675
2,3,2,12,0.03652,0.03162,-0.00449,0.03286,0.02646,-0.00675
2,3,2,14,0.18923,0.16380,-0.00450,0.17030,0.13712,-0.00675
2,3,2,22,0.03219,0.02787,0.00000,0.03219,0.02787,0.00000
2,3,3,1,0.00751,0.00650,-0.00452,0.00676,0.00544,-0.00673
2,3,3,3,0.01657,0.01434,-0.00450,0.01491,0.01200,-0.00676
2,3,3,11,0.00519,0.00449,-0.00449,0.00441,0.00355,-0.00674
2,3,3,12,0.00093,0.00081,-0.00436,0.00085,0.00069,-0.00658
2,3,3,14,0.00005,0.00004,-0.00568,0.00005,0.00004,-0.00568
2,3,3,22,0.00020,0.00017,0.00000,0.00020,0.00017,0.00000
2,4,1,1,0.13770,0.11919,-0.00450,0.12392,0.09977,-0.00675
2,4,1,3,0.04694,0.04063,-0.00450,0.04224,0.03401,-0.00675
2,4,1,11,0.11062,0.09576,-0.00450,0.09403,0.07571,-0.00675
2,4,1,12,0.00422,0.00365,-0.00450,0.00381,0.00307,-0.00675
2,4,1,22,0.00075,0.00065,0.00000,0.00075,0.00065,0.00000
2,4,2,3,0.00522,0.00452,-0.00450,0.00469,0.00377,-0.00675
2,4,2,11,0.33187,0.28727,-0.00450,0.28208,0.22712,-0.00675
2,4,2,12,0.00047,0.00041,-0.00448,0.00042,0.00034,-0.00673
2,4,2,14,0.12081,0.10458,-0.00450,0.10874,0.08755,-0.00675
2,4,2,22,0.00304,0.00263,0.00000,0.00304,0.00263,0.00000
2,4,3,1,0.00158,0.00136,-0.00451,0.00142,0.00114,-0.00674
2,4,3,3,0.00233,0.00202,-0.00450,0.00210,0.00169,-0.00677
2,4,3,11,0.00259,0.00224,-0.00446,0.00221,0.00178,-0.00680
2,4,3,12,0.00001,0.00001,-0.00457,0.00001,0.00001,-0.00695
2,4,3,14,0.00003,0.00002,-0.00695,0.00003,0.00002,-0.00895
2,4,3,22,0.00002,0.00002,0.00000,0.00002,0.00002,0.00000
3,1,1,1,0.20945,0.18130,-0.00450,0.18851,0.15178,-0.00675
3,1,1,3,0.06448,0.04175,-0.01349,0.04191,0.02714,-0.01349
3,1,1,11,0.91332,0.79058,-0.00450,0.77633,0.62506,-0.00675
3,1,1,14,0.15756,0.13639,-0.00450,0.14179,0.11416,-0.00675
3,1,1,22,0.01754,0.01518,0.00000,0.01754,0.01518,0.00000
3,2,1,1,1.42283,1.23161,-0.00450,1.28055,1.03103,-0.00675
3,2,1,3,0.59462,0.38503,-0.01349,0.38648,0.25025,-0.01349
3,2,1,11,2.44654,2.11774,-0.00450,2.07954,1.67433,-0.00675
3,2,1,14,0.15537,0.13449,-0.00450,0.13983,0.11262,-0.00674
3,2,1,22,0.08212,0.07109,0.00000,0.08212,0.07109,0.00000
3,3,1,1,0.82323,0.71260,-0.00450,0.74091,0.59654,-0.00675
3,3,1,3,0.47854,0.30986,-0.01349,0.31105,0.20141,-0.01349
3,3,1,11,0.90977,0.78750,-0.00450,0.77330,0.62262,-0.00675
3,3,1,14,0.06646,0.05753,-0.00450,0.05981,0.04816,-0.00675
3,3,1,22,0.09152,0.07922,0.00000,0.09152,0.07922,0.00000
3,4,1,1,0.54431,0.47115,-0.00450,0.48987,0.39442,-0.00675
3,4,1,3,0.21214,0.13736,-0.01349,0.13788,0.08928,-0.01349
3,4,1,11,1.43233,1.23983,-0.00450,1.21748,0.98025,-0.00675
3,4,1,14,0.13356,0.11561,-0.00450,0.12020,0.09681,-0.00674
3,4,1,22,0.02718,0.02353,0.00000,0.02718,0.02353,0.00000
4,1,1,1,0.09991,0.08648,-0.00450,0.08992,0.07240,-0.00675
4,1,1,3,0.14434,0.09346,-0.01349,0.09382,0.06075,-0.01349
4,1,1,10,0.01042,0.00902,-0.00450,0.00938,0.00755,-0.00675
4,1,1,11,0.23311,0.20178,-0.00450,0.19814,0.15953,-0.00675
4,1,1,14,0.16366,0.14166,-0.00450,0.14729,0.11859,-0.00675
4,1,1,22,0.00678,0.00587,0.00000,0.00678,0.00587,0.00000
4,2,1,1,0.98904,0.85612,-0.00450,0.89013,0.71668,-0.00675
4,2,1,3,1.93957,1.25590,-0.01349,1.26069,0.81631,-0.01349
4,2,1,10,0.01334,0.01154,-0.00451,0.01200,0.00966,-0.00674
